,date,0.05%_ETH,0.05%_TVL,0.05%_USD,0.05%_txns,0.05%_fees,0.3%_ETH,0.3%_TVL,0.3%_USD,0.3%_txns,0.3%_fees,0.01%_ETH,0.01%_TVL,0.01%_USD,0.01%_txns,0.01%_fees,0.3%_ETHUSDT,0.3%_TVLUSDT,0.3%_USDT,0.3%_txnsUSDT,0.3%_feesUSDT,0.05%_ETHUSDT,0.05%_TVLUSDT,0.05%_USDT,0.05%_txnsUSDT,0.05%_feesUSDT,cumsum_0.05%_TVL_USDC,cumsum_0.3%_TVL_USDC,cumsum_0.01%_TVL_USDC,cumsum_0.05%_TVLUSDT,cumsum_0.3%_TVLUSDT,cumsum_0.05%_fees_USDC,cumsum_0.3%_fees_USDC,cumsum_0.01%_fees_USDC,cumsum_0.05%_fees_USDT,cumsum_0.3%_fees_USDT,0.05%_feesperUSDC,0.3%_feesperUSDC,0.01%_feesperUSDC,0.3%_feesperUSDT,0.05%_feesperUSDT,cumsum_0.05%_feesperUSDC,cumsum_0.3%_feesperUSDC,cumsum_0.01%_feesperUSDC,cumsum_0.05%_feesperUSDT,cumsum_0.3%_feesperUSDT
202,2022-08-22,1624.9981606112344,98378775.05160804,549273951.408117,9989.0,274636.9757040585,1624.3693033808856,117422782.3289197,83591227.2688185,1072.0,250773.68180645548,1564.5560531363517,3353.83227666981,81.83241831457241,8.0,0.00818324183145724,1623.9479200253566,44023665.53748631,29972901.045932062,591.0,89918.70313779618,1626.1982064669385,16391279.244875668,56474163.11336316,4121.0,28237.081556681584,43463952354.73393,27703056230.372375,24970233.61779291,5001247775.749051,10335689077.06756,71703454.02705486,55634055.81084929,1433.3946909281822,8593041.183832478,22392279.381871022,0.002791628332025765,0.0021356475875694966,2.439967522640338e-06,0.0020425083200132457,0.001722689311483069,0.47830707142238693,0.5305843453485836,2.0473241431165548,0.5909284467035657,0.5274729196675891
203,2022-08-23,1664.8185701443795,291703697.38328445,878257576.458446,9976.0,439128.78822922305,1666.2594439061788,121192671.97519356,77925302.90651196,939.0,233775.9087195359,1613.7494495071219,130.71165712557,9.984082532753954,1.0,0.0009984082532753953,1666.6522300675842,44722269.183118664,28646012.051324632,697.0,85938.0361539739,1664.239525728316,18003926.91261288,81944197.908774,3845.0,40972.098954387,43755656052.11722,27824248902.34757,24970364.329450037,5019251702.661664,10380411346.250679,72142582.81528409,55867831.71956882,1433.3956893364355,8634013.282786865,22478217.418024994,0.0015053932883553039,0.0019289607606587512,7.6382495274791e-06,0.0019215938216840967,0.0022757312420371733,0.47981246471074224,0.5325133061092423,2.0473317813660823,0.5932041779456029,0.5293945134892732
204,2022-08-24,1656.656847164327,234135948.6244028,546190196.652871,8609.0,273095.0983264355,1657.4376154234242,120891325.33563931,56390640.09661023,928.0,169171.92028983068,1654.4453526104858,130.71165712557,684.6916012604762,6.0,0.06846916012604762,1657.9968127336867,44709681.93008723,19445280.34981951,564.0,58335.84104945853,1657.1710337638985,18144281.685887113,44062642.07929306,3465.0,22031.32103964653,43989792000.74162,27945140227.68321,24970495.041107163,5037395984.347551,10425121028.180767,72415677.91361052,56037003.63985865,1433.4641584965616,8656044.603826512,22536553.259074453,0.0011663954208267708,0.0013993718723832869,0.0005238183160685641,0.0013047697619651734,0.0012142294427000002,0.480978860131569,0.5339126779816256,2.047855599682151,0.5944184073883029,0.5306992832512384
205,2022-08-25,1695.9162641960597,167650937.70626912,373148347.9493392,9182.0,186574.1739746696,1693.6626455941719,150321246.1334585,40543131.96308985,848.0,121629.39588926957,1690.4934556568392,130.71165712557,34.8103234062758,2.0,0.0034810323406275798,1693.4187753402175,46102706.85783705,12293219.826151928,369.0,36879.65947845578,1696.3897698270764,18591313.047758814,42456390.42818176,3701.0,21228.19521409088,44157442938.44789,28095461473.816666,24970625.75276429,5055987297.39531,10471223735.038605,72602252.08758518,56158633.035747916,1433.4676395289023,8677272.799040603,22573432.91855291,0.0011128728328472265,0.000809129773853021,2.6631384049270192e-05,0.0007999456429354227,0.0011418341006661679,0.4820917329644162,0.5347218077554786,2.0478822310662,0.595560241488969,0.5314992288941738
206,2022-08-26,1506.694853523847,75417193.07018988,601572376.6797991,11896.0,300786.1883398995,1503.5626281495763,69115875.12028112,122481801.61773571,1290.0,367445.4048532071,1661.6103800929768,130.71165712557,22.15749980768903,3.0,0.0022157499807689035,1504.4305145477622,45527914.97400572,41758353.90341258,612.0,125275.06171023773,1508.748718513052,16829712.76188183,82784123.39491843,5019.0,41392.06169745922,44232860131.51808,28164577348.936947,24970756.464421414,5072817010.157192,10516751650.012611,72903038.27592508,56526078.440601125,1433.469855278883,8718664.860738061,22698707.980263148,0.00398829731119748,0.0053163676827320564,1.695143363258192e-05,0.002751609903105904,0.002459463348133277,0.4860800302756137,0.5400381754382106,2.0478991824998327,0.5980197048371023,0.5342508387972796
207,2022-08-27,1490.6266850392958,229798390.45471233,505840426.9297132,10723.0,252920.2134648566,1493.8114557044403,83873304.40488595,42475519.764630295,1303.0,127426.5592938909,1484.4507187396425,130.71165712557,53.04748689085551,5.0,0.005304748689085551,1494.2244030961513,26585710.252021402,15079715.196098264,578.0,45239.14558829479,1490.5870306351612,4354572.698345925,30627648.66582678,4173.0,15313.82433291339,44462658521.97279,28248450653.34183,24970887.17607854,5077171582.855538,10543337360.264633,73155958.48938994,56653504.999895014,1433.475160027572,8733978.685070975,22743947.12585144,0.0011006178631816877,0.0015192743411986973,4.058359296898416e-05,0.0017016338912689047,0.0035167226255587176,0.48718064813879536,0.5415574497794093,2.0479397660928016,0.601536427462661,0.5359524726885485
208,2022-08-28,1428.8062022483773,115701391.70999964,526080755.10507894,9208.0,263040.37755253946,1430.395834486597,73788457.19007947,29566936.762514457,1003.0,88700.81028754337,1490.812057361222,130.71165712557,176.42706975110468,2.0,0.017642706975110466,1432.3964479483311,18051369.444656678,10175121.017014364,383.0,30525.36305104309,1426.5325297352547,5380519.67660531,16357338.118560666,3169.0,8178.669059280333,44578359913.68279,28322239110.53191,24971017.887735665,5082552102.532144,10561388729.70929,73418998.86694248,56742205.81018256,1433.492802734547,8742157.354130255,22774472.488902483,0.002273441776844296,0.0012020960142729315,0.0001349742430253313,0.0016910275502714724,0.0015200518817618074,0.48945408991563966,0.5427595457936822,2.048074740335827,0.6030564793444229,0.53764350023882
209,2022-08-29,1552.4381421462365,113965839.61302073,465818159.66352564,10795.0,232909.07983176282,1555.3025372993982,99904230.88089031,51317283.51784146,1052.0,153951.8505535244,1552.3767946624869,130.71165712557,73.9789660325243,4.0,0.007397896603252429,1555.415206821071,38375417.62494818,16996733.794544227,542.0,50990.20138363268,1552.4202864116426,19092879.03858782,47612778.53579798,4015.0,23806.38926789899,44692325753.295815,28422143341.4128,24971148.59939279,5101644981.570731,10599764147.334238,73651907.94677424,56896157.660736084,1433.5002006311502,8765963.743398154,22825462.690286115,0.0020436744959947866,0.001540994302203995,5.659706843243166e-05,0.001328720429363706,0.0012468726806357958,0.49149776441163445,0.5443005400958862,2.0481313374042593,0.6043033520250587,0.5389722206681837
210,2022-08-30,1527.2507964441245,121741568.37084448,582237713.4052416,10742.0,291118.8567026208,1523.4573893991162,105469533.57512364,87875082.05115786,975.0,263625.24615347356,1567.3164510166441,130.71165712557,87.315666474027,7.0,0.008731566647402699,1523.3638848386338,38603466.93743458,31936494.884796113,532.0,95809.48465438833,1528.0942095271796,19818027.46620509,70255289.52193202,4471.0,35127.64476096602,44814067321.66666,28527612874.987923,24971279.311049916,5121463009.036936,10638367614.271673,73943026.80347687,57159782.90688956,1433.5089321977975,8801091.38815912,22921272.174940504,0.0023912855781176214,0.0024995393192452026,6.680021384025906e-05,0.0024818880855874605,0.0017725096415810212,0.4938890499897521,0.5468000794151314,2.0481981376180998,0.6060758616666397,0.5414541087537712
211,2022-08-31,1554.6570355089682,141684407.8887128,751513228.4667246,10671.0,375756.6142333623,1550.5958903977653,115189708.61764422,103370441.55226542,960.0,310111.32465679623,1547.3283963812971,4035.94665743916,15.596876762077178,2.0,0.0015596876762077178,1550.169323213272,40204732.982647344,35119267.35623706,610.0,105357.80206871119,1553.647304998407,20187807.04722339,86309087.33466338,4056.0,43154.543667331694,44955751729.55537,28642802583.605568,24975315.257707354,5141650816.084159,10678572347.25432,74318783.41771023,57469894.23154636,1433.5104918854738,8844245.931826452,23026629.977009214,0.002652067505751963,0.002692179087683662,3.864490313153326e-07,0.0026205323167843046,0.002137653860391296,0.49654111749550406,0.5494922585028151,2.048198524067131,0.6082135155270311,0.5440746410705555
212,2022-09-01,1585.7718883632413,218984387.55969584,597647620.706771,9451.0,298823.8103533855,1586.487967631418,123694912.72542605,74032960.58216465,890.0,222098.88174649395,1547.3283963812971,4035.94665743916,0.0,1.0,0.0,1586.140840806253,40461351.18247618,25082085.303566717,522.0,75246.25591070014,1585.694348460036,20159637.86252294,66326038.29669816,3838.0,33163.01914834908,45174736117.11506,28766497496.330994,24979351.20436479,5161810453.946682,10719033698.436796,74617607.22806361,57691993.11329285,1433.5104918854738,8877408.950974802,23101876.232919913,0.0013645895658745315,0.0017955377214219136,0.0,0.0018597069477820434,0.001645020578965836,0.4979057070613786,0.5512877962242371,2.048198524067131,0.6098585361059969,0.5459343480183375
213,2022-09-02,1575.4501529907725,168443123.89152136,573568494.3766849,9466.0,286784.24718834244,1576.4474849461328,115815430.76134793,92264096.72400711,1112.0,276792.29017202137,1585.883219630856,130.71165712557,44.331809828838374,5.0,0.004433180982883837,1576.7286068323053,39737973.587001756,24793617.86910268,507.0,74380.85360730803,1575.545501554177,19949468.890561286,66428623.093871206,3696.0,33214.3115469356,45343179241.00658,28882312927.092342,24979481.916021917,5181759922.837243,10758771672.023798,74904391.47525196,57968785.40346487,1433.5149250664567,8910623.262521736,23176257.08652722,0.0017025583506337348,0.0023899431047524765,3.391572779637426e-05,0.001871782753201032,0.001664922095377202,0.4996082654120123,0.5536777393289896,2.0482324397949276,0.6115234582013741,0.5478061307715385
214,2022-09-03,1558.3105199523898,289918754.15146255,267723755.93395242,7983.0,133861.8779669762,1554.9019877259907,130196340.12960723,30683027.809082944,713.0,92049.08342724883,1551.7230039413746,130.71165712557,1471.192364021143,13.0,0.1471192364021143,1554.9679465763813,39946682.29567742,9590999.913274486,280.0,28772.99973982346,1557.4116492598641,20217944.27352082,25172089.834241252,2893.0,12586.044917120626,45633097995.158035,29012509267.22195,24979612.627679043,5201977867.110764,10798718354.319475,75038253.35321893,58060834.48689212,1433.662044302859,8923209.307438858,23205030.086267043,0.00046172203781285085,0.0007070020811308233,0.001125524988645673,0.0007202850921849133,0.0006225185284343871,0.5000699874498251,0.5543847414101204,2.049357964783573,0.6121459767298085,0.5485264158637234
215,2022-09-04,1578.7693475028652,217772662.07978648,237838695.74818215,7229.0,118919.34787409108,1575.640160321266,126900713.20869139,23637944.037872367,700.0,70913.8321136171,1547.8362357710525,4055.14908032945,426.12414917653496,6.0,0.042612414917653496,1575.0041315853591,39284941.79578443,8000399.565945902,260.0,24001.198697837706,1578.405571844555,20488410.830092683,21952202.471138783,2726.0,10976.101235569391,45850870657.23782,29139409980.43064,24983667.77675937,5222466277.940856,10838003296.11526,75157172.70109302,58131748.319005735,1433.7046567177765,8934185.408674426,23229031.28496488,0.0005460710574889423,0.0005588135032542924,1.0508224006943676e-05,0.0006109516165915057,0.0005357224299430811,0.500616058507314,0.5549435549133747,2.04936847300758,0.6126816991597516,0.5491373674803149
216,2022-09-05,1617.9236675452983,248631597.1316729,394733166.9281902,8320.0,197366.58346409508,1619.4558831794993,130503182.68307827,39499809.30767305,955.0,118499.42792301916,1612.4765527962202,130.71165712557,269.6926930025375,9.0,0.02696926930025375,1619.3301190551306,39603726.36560432,11516938.056172125,355.0,34550.81416851637,1618.6015713498568,20700459.789484102,64849093.0748086,3150.0,32424.546537404298,46099502254.3695,29269913163.11372,24983798.488416497,5243166737.73034,10877607022.480864,75354539.28455712,58250247.74692875,1433.7316259870768,8966609.955211831,23263582.0991334,0.0007938113487626098,0.0009080194481600517,0.00020632642790493688,0.0008724132130789495,0.0015663684221099315,0.5014098698560767,0.5558515743615348,2.049574799435485,0.6142480675818615,0.5500097806933939
217,2022-09-06,1558.0726143612285,252064070.19573128,558521430.8108071,11227.0,279260.7154054036,1561.7758901400946,119477773.0371606,101604072.37884666,1309.0,304812.21713654,1617.18735160122,4027.47346391643,213.18906802414185,6.0,0.021318906802414186,1562.2312748761747,38987991.707412116,28048767.53335717,602.0,84146.3026000715,1557.8590110611494,20499181.379997008,89626274.41694924,4754.0,44813.137208474625,46351566324.56523,29389390936.15088,24987825.961880412,5263665919.110337,10916595014.188276,75633799.99996252,58555059.96406529,1433.7529448938792,9011423.092420306,23347728.40173347,0.0011078957631230572,0.0025512043737351523,5.29336989887528e-06,0.002158262042106524,0.002186093989694781,0.5025177656191998,0.5584027787352699,2.049580092805384,0.6164341615715563,0.5521680427355005
218,2022-09-07,1629.8429183731191,124269101.69142933,628770547.4365551,9951.0,314385.2737182776,1628.188911106201,119710007.84238341,81849978.19336152,946.0,245549.93458008455,1547.4828702244156,4055.14908032945,100.67080670787765,5.0,0.010067080670787765,1626.4582627019977,44312073.52600663,25498013.862635136,547.0,76494.0415879054,1629.4196838984801,21751523.529408175,70244563.82181214,4249.0,35122.281910906066,46475835426.25666,29509100943.993263,24991881.11096074,5285417442.639746,10960907087.714283,75948185.2736808,58800609.89864538,1433.76301197455,9046545.374331212,23424222.443321373,0.002529874839675938,0.0020512064029215393,2.482542681259425e-06,0.0017262573267534246,0.0016147044533878537,0.5050476404588757,0.5604539851381914,2.049582575348065,0.6180488660249441,0.5538943000622539
219,2022-09-08,1635.7703089606728,241482631.40854654,451580033.48654824,8844.0,225790.01674327411,1632.6446226023731,121918289.50615963,79864330.82574645,890.0,239592.9924772393,1616.9615709225675,4027.47346391643,329.2530277480205,7.0,0.03292530277480205,1631.533485606678,41125338.97050329,24514058.05546534,491.0,73542.17416639601,1635.1467482376074,21771402.43126014,58919503.73459233,3771.0,29459.751867296167,46717318057.66521,29631019233.499424,24995908.584424656,5307188845.071006,11002032426.684786,76173975.29042408,59040202.89112262,1433.7959372773248,9076005.126198508,23497764.61748777,0.000935015555471883,0.001965193191667395,8.175175595765329e-06,0.0017882448146906058,0.0013531398337939327,0.5059826560143477,0.5624191783298589,2.049590750523661,0.6194020058587381,0.5556825448769446
220,2022-09-09,1719.9210541992215,188896496.2031885,482388961.4238358,8799.0,241194.4807119179,1716.7436406901775,156128436.43766844,66231275.4798486,951.0,198693.82643954578,1620.945752179359,4027.47346391643,20.083716786027676,2.0,0.0020083716786027674,1716.0941042426466,39880575.31612958,19564387.745237965,397.0,58693.163235713895,1719.7009735107658,29223924.380304087,81399988.71442233,3742.0,40699.994357211166,46906214553.86839,29787147669.93709,24999936.05788857,5336412769.45131,11041913002.000916,76415169.771136,59238896.71756216,1433.7979456490034,9116705.12055572,23556457.780723482,0.0012768605324075175,0.0012726306044758915,4.986678861068819e-07,0.0014717230824896255,0.0013926943495871332,0.5072595165467552,0.5636918089343348,2.049591249191547,0.6207947002083252,0.5571542679594342
221,2022-09-10,1774.2937147035898,101290904.41348152,398285429.68152434,7998.0,199142.71484076217,1778.9324612171254,128522669.56630616,40725407.61047085,695.0,122176.22283141254,1734.5034984443348,130.71165712557,33.17853441510134,8.0,0.003317853441510134,1778.6453583256286,40162654.09787567,11417695.349342877,303.0,34253.08604802863,1773.1961166740473,29388275.28806336,52715997.99515134,3220.0,26357.998997575673,47007505458.281876,29915670339.5034,25000066.769545697,5365801044.739373,11082075656.098791,76614312.48597676,59361072.940393575,1433.801263502445,9143063.119553296,23590710.86677151,0.00196604735631383,0.0009506200209168592,2.538299578225675e-05,0.0008528591254092538,0.0008968882569397159,0.509225563903069,0.5646424289552516,2.049616632187329,0.6216915884652648,0.5580071270848435
222,2022-09-11,1766.6935817347596,232489178.63185823,297596876.9627611,8600.0,148798.43848138055,1762.624333986546,138637108.4973412,39209739.909942165,807.0,117629.21972982648,1754.0623344649387,7766.32118037407,116.8175143967977,7.0,0.01168175143967977,1762.352035,41701739.78030218,11376312.24933198,360.0,34128.93674799594,1766.1206863012324,29205535.787385363,43312596.99222485,3386.0,21656.298496112424,47239994636.913734,30054307448.00074,25007833.09072607,5395006580.526758,11123777395.879093,76763110.92445813,59478702.1601234,1433.8129452538847,9164719.418049408,23624839.803519506,0.0006400230727168587,0.000848468501722123,1.5041550778507865e-06,0.000818405585181766,0.000741513480655484,0.5098655869757858,0.5654908974569738,2.049618136342407,0.6224331019459203,0.5588255326700252
223,2022-09-12,1716.0891290601014,152862207.50046152,489896070.96620107,8713.0,244948.03548310054,1712.13587875171,132455169.9858466,67209143.1207742,879.0,201627.42936232258,1752.2921379874113,1023.19484202422,65.82096150473186,4.0,0.006582096150473186,1712.269170065705,42067204.292194076,20852197.96263447,499.0,62556.593887903415,1715.9166125000002,24833906.38591702,67594549.55393563,3962.0,33797.27477696782,47392856844.41419,30186762617.986588,25008856.285568096,5419840486.912675,11165844600.171288,77008058.95994124,59680329.58948572,1433.819527350035,9198516.692826375,23687396.39740741,0.0016024106905715135,0.0015222314794044456,6.432886367421096e-06,0.0014870632584326818,0.0013609326801736598,0.5114679976663573,0.5670131289363782,2.0496245692287745,0.623794034626094,0.560312595928458
224,2022-09-13,1573.4249525772664,141848452.04959658,675349260.3626376,12574.0,337674.6301813188,1573.4900549815038,111244895.95529169,136732478.59784192,1272.0,410197.4357935258,1601.8190808706195,130.71165712557,55.80111480875144,3.0,0.005580111480875145,1573.19940701332,39691007.67611262,41067861.98585612,673.0,123203.58595756836,1573.4030514094495,16095234.552442031,131404330.45468003,4926.0,65702.16522734001,47534705296.46379,30298007513.94188,25008986.99722522,5435935721.4651165,11205535607.8474,77345733.59012255,60090527.025279246,1433.825107461516,9264218.858053716,23810599.983364977,0.002380530949067055,0.0036873371337268397,4.269023592528195e-05,0.0031040679783929095,0.0040820880872078635,0.5138485286154244,0.570700466070105,2.0496672594647,0.6278761227133018,0.5634166639068509
225,2022-09-14,1634.5098828781722,134174532.23791307,506239309.0347929,10604.0,253119.65451739644,1634.5331802713692,101821908.49647292,69800432.07081749,1246.0,209401.29621245243,1615.2935174268189,4027.47346391643,27.884906498177756,3.0,0.0027884906498177753,1634.2425949430367,39231534.06684841,23750845.173741322,618.0,71252.53552122397,1635.0093741967796,15981636.762194367,56752603.458837055,4218.0,28376.30172941853,47668879828.701706,30399829422.43835,25013014.470689137,5451917358.227311,11244767141.91425,77598853.24463995,60299928.321491696,1433.8278959521658,9292595.159783134,23881852.5188862,0.001886495524117606,0.00205654460129969,6.923672309205403e-07,0.0018162056930991662,0.0017755566686726715,0.515735024139542,0.5727570106714047,2.049667951831931,0.6296516793819745,0.56523286959995
226,2022-09-15,1471.2796306445603,68151055.04422916,634595160.0007771,13767.0,317297.58000038855,1471.100610402106,80628677.50839776,112005466.54592635,1668.0,336016.39963777905,1496.5237688599245,130.71165712557,126.43731471262691,5.0,0.01264373147126269,1471.00960671242,19188495.158515546,41753072.754527695,875.0,125259.2182635831,1472.830689160771,3228711.6590264123,66305182.33256585,5068.0,33152.591166282924,47737030883.74593,30480458099.946747,25013145.182346262,5455146069.886337,11263955637.072765,77916150.82464033,60635944.72112948,1433.8405396836372,9325747.750949416,24007111.737149782,0.004655798502231058,0.004167455178745574,9.672994550988141e-05,0.006527829161631524,0.010268055703766306,0.520390822641773,0.5769244658501503,2.049764681777441,0.6399197350857408,0.5717606987615815
227,2022-09-16,1433.4767130963521,63999368.373484075,478468388.12936413,11053.0,239234.1940646821,1429.9129599111054,89376225.11778086,57953819.760272585,1275.0,173861.45928081774,1415.990211603928,130.71165712557,13.680041487990364,2.0,0.0013680041487990364,1429.852522037883,21616116.51457733,12288479.056619048,598.0,36865.43716985714,1432.9496008121166,4153960.0867045326,15608508.8590653,3726.0,7804.25442953265,47801030252.119415,30569834325.06453,25013275.894003388,5459300029.973042,11285571753.587343,78155385.01870501,60809806.180410296,1433.841907687786,9333552.005378949,24043977.17431964,0.0037380711738992803,0.0019452763758113683,1.0465815971446554e-05,0.0017054606985022532,0.0018787504613998376,0.5241288938156723,0.5788697422259617,2.0497751475934125,0.6417984855471407,0.5734661594600838
228,2022-09-17,1469.404290029033,172811836.91858515,208818110.40189722,9014.0,104409.05520094861,1469.2830802245658,110832163.14909407,27230983.33990384,1018.0,81692.95001971153,1445.7061495266223,130.71165712557,14.432735960952769,7.0,0.001443273596095277,1469.1293993812717,22379470.979143944,5739331.577218118,419.0,17217.994731654355,1469.4577371126713,3586788.126417544,9337947.393582946,3173.0,4668.973696791472,47973842089.038,30680666488.213623,25013406.605660513,5462886818.099459,11307951224.566486,78259794.07390596,60891499.130430005,1433.8433509613822,9338220.97907574,24061195.169051293,0.0006041776828640369,0.0007370870305022939,1.1041659388563758e-05,0.0007693655827566383,0.0013017143840762088,0.5247330714985363,0.579606829256464,2.049786189252801,0.6431001999312169,0.5742355250428405
229,2022-09-18,1334.261093539714,60876588.82467949,244356995.61790466,10707.0,122178.49780895234,1334.1799073324567,86278906.7746253,55816667.03995198,1387.0,167450.00111985594,1314.4591219869462,130.71165712557,24.377537991691558,3.0,0.0024377537991691557,1334.3392333128013,27001751.110068414,12128062.320104178,613.0,36384.18696031254,1334.4550974373908,5026253.3880351,19254103.49058924,3869.0,9627.051745294619,48034718677.86268,30766945394.988247,25013537.31731764,5467913071.4874935,11334952975.676556,78381972.57171491,61058949.131549865,1433.8457887151812,9347848.030821035,24097579.356011607,0.002006986596453659,0.001940798827658571,1.864985765445e-05,0.0013474750882636497,0.0019153534456125174,0.52674005809499,0.5815476280841225,2.0498048391104557,0.6450155533768295,0.5755830001311041
230,2022-09-19,1375.6338016396248,97041868.69573046,369785454.46863,13410.0,184892.727234315,1378.7142620114935,3575904137.317241,83739141.86212206,1577.0,251217.42558636618,1380.4574139605822,342800.1698974109,534.7016349863944,10.0,0.05347016349863944,1378.5853868066372,32469016.312413767,23596630.505284086,848.0,70789.89151585226,1374.9749817717002,11043252.425330715,31611056.258390643,4894.0,15805.528129195322,48131760546.55841,34342849532.30549,25356337.48721505,5478956323.912825,11367421991.98897,78566865.29894923,61310166.55713623,1433.8992588786798,9363653.55895023,24168369.247527458,0.0019052881989941493,7.025284122265023e-05,1.5598056300450886e-07,0.0021802290169409106,0.001431238508407272,0.5286453462939842,0.5816178809253452,2.049804995091019,0.6464467918852368,0.577763229148045
231,2022-09-20,1323.3959851619675,103126208.27326696,334906057.3418559,11117.0,167453.02867092795,1322.948710145729,107254240.13400356,69930699.04223906,1295.0,209792.09712671718,1344.5551381895598,130.71165712557,6.311508364647233,4.0,0.0006311508364647234,1322.6573122913671,32633098.067389358,18295376.607005127,584.0,54886.129821015384,1322.8744165066344,9817302.763098469,39132842.38106431,4292.0,19566.421190532157,48234886754.83168,34450103772.43949,25356468.198872175,5488773626.675923,11400055090.056358,78734318.32762015,61519958.654262945,1433.8998900295162,9383219.980140762,24223255.37734847,0.0016237679196660253,0.0019560261381237954,4.828573444359284e-06,0.0016819160015905368,0.0019930546773069815,0.5302691142136502,0.583573907063469,2.049809823664463,0.6484398465625437,0.5794451451496355
232,2022-09-21,1246.4951133954905,65265354.81628462,480900910.72013897,12699.0,240450.4553600695,1249.4638760656971,93230679.89563312,127186080.22229108,1570.0,381558.24066687323,1275.6158491984909,130.71165712557,13.770614037351187,2.0,0.0013770614037351186,1249.7592778335004,24464354.13229373,34603976.92050827,744.0,103811.93076152483,1246.6222845280283,7782440.3680357225,59335497.38078688,5139.0,29667.74869039344,48300152109.647964,34543334452.33512,25356598.9105293,5496556067.043959,11424519444.188652,78974768.78298022,61901516.89492982,1433.9012670909199,9412887.728831155,24327067.308109995,0.003684197474094996,0.004092625314907151,1.0535107839786813e-05,0.004243395521506523,0.003812139545873776,0.5339533116877452,0.5876665323783762,2.049820358772303,0.6522519861084175,0.5836885406711421
233,2022-09-22,1326.4250868282193,97399300.86873855,419009562.297065,11694.0,209504.7811485325,1329.8336324641025,108672172.03418942,78943020.01747726,1287.0,236829.06005243177,1313.9662401185346,489.78558098097,28.653668811472475,5.0,0.0028653668811472474,1329.780705852696,32201543.696576234,25062829.427248407,711.0,75188.48828174522,1328.1605396129673,7825828.106779745,29977681.24288574,4604.0,14988.840621442869,48397551410.5167,34652006624.36931,25357088.696110282,5504381895.150739,11456720987.88523,79184273.56412876,62138345.95498225,1433.904132457801,9427876.569452599,24402255.79639174,0.0021509885520726107,0.002179298118546143,5.850247521391565e-06,0.002334934281108377,0.0019153040952250913,0.5361043002398178,0.5898458304969223,2.0498262090198245,0.6541672902036426,0.5860234749522505
234,2022-09-23,1327.5948499665556,104837988.38373001,406176766.3514026,12699.0,203088.38317570128,1327.573477266407,130989783.72230627,101965160.98123106,1405.0,305895.4829436932,1348.772465595622,130.71165712557,28.79228961978273,17.0,0.002879228961978273,1326.283259651531,32418490.62777298,24435570.29958614,798.0,73306.71089875842,1327.447015295447,7791910.435607404,28813905.363167774,4844.0,14406.952681583887,48502389398.90043,34782996408.09161,25357219.407767408,5512173805.586346,11489139478.513002,79387361.94730446,62444241.43792594,1433.907011686763,9442283.522134183,24475562.507290497,0.0019371640595807055,0.0023352621422154636,2.2027331190609118e-05,0.002261262306763796,0.001848962818636508,0.5380414642993985,0.5921810926391378,2.049848236351015,0.6560162530222792,0.5882847372590143
235,2022-09-24,1317.6152532056801,110617831.04842518,256998872.14432457,10096.0,128499.43607216228,1316.8713916636698,147648380.3505775,37449517.76058112,984.0,112348.55328174337,1345.810017815732,130.71165712557,28.93704294194689,7.0,0.002893704294194689,1316.5235449999998,32576926.334607754,9289698.09353266,394.0,27869.094280597976,1317.6678086154495,8406242.180858796,20638769.26994427,3485.0,10319.384634972135,48613007229.94885,34930644788.44219,25357350.119424533,5520580047.767204,11521716404.84761,79515861.38337661,62556589.99120769,1433.9099053910572,9452602.906769155,24503431.601571094,0.0011616521030493633,0.000760919645816514,2.213807366404062e-05,0.0008554856892987948,0.0012275859311393154,0.5392031164024479,0.5929420122849542,2.049870374424679,0.6572438389534185,0.5891402229483131
236,2022-09-25,1294.108951085943,123361689.89027973,208858132.16575253,8968.0,104429.06608287628,1294.0372411284216,124052438.97812875,36862956.92045773,876.0,110588.8707613732,1315.3695834994076,6203.31294267141,7.87153646960879,10.0,0.000787153646960879,1293.89464487593,24911824.111355416,8058602.364248424,376.0,24175.80709274527,1293.8826982852079,8405616.45733858,20706796.12804519,3535.0,10353.398064022595,48736368919.839134,35054697227.42032,25363553.432367206,5528985664.224543,11546628228.958965,79620290.4494595,62667178.86196906,1433.9106925447043,9462956.304833177,24527607.40866384,0.0008465275254883223,0.0008914687342896235,1.2689246121152438e-07,0.0009704551133903257,0.0012317238261547717,0.5400496439279362,0.5938334810192438,2.0498705013171405,0.6584755627795733,0.5901106780617035
237,2022-09-26,1336.4114174808387,147897800.3602551,358423347.7347786,11575.0,179211.6738673893,1333.5720115237991,159635198.20745727,62375712.510563664,1096.0,187127.13753169097,1314.469104227157,489.78558098097,20.711140435546536,3.0,0.0020711140435546536,1333.6270800000002,38422211.04536214,15706840.82325976,551.0,47120.52246977928,1336.5798513235284,11395509.086296592,23558849.81761913,3915.0,11779.424908809564,48884266720.19939,35214332425.62778,25364043.217948187,5540381173.31084,11585050440.004328,79799502.12332688,62854305.99950075,1433.9127636587477,9474735.729741987,24574727.931133617,0.0012117264315686825,0.0011722172780999462,4.228613752586408e-06,0.0012263875812390838,0.001033690098406805,0.5412613703595048,0.5950056982973437,2.049874729930893,0.6595092528779801,0.5913370656429425
